scale,GPR_left,GPR_right,GPA_left,GPA_right
0.016666666666666666,158.5664739884393,265.69565217391306,102.38709677419354,204.58565217391305
0.03333333333333333,146.33526011560693,225.58695652173913,74.98110652663165,173.70195652173913
0.05,142.08863198458573,203.56929787533417,60.515815566041034,141.5926312086675
0.06666666666666667,138.6287940264789,177.15179355038552,50.27591827830436,113.65929355038553
0.08333333333333333,139.03710115524905,146.7398563055398,48.44411923802811,90.92743484030842
0.1,137.6279872264438,143.84009981549474,42.91528467479835,77.88218136333946
0.11666666666666667,135.1705655516602,139.89740374777404,41.301538970998784,66.75615545429096
0.13333333333333333,132.69789755231344,138.81396391148618,40.05683532142845,58.74062106523963
0.15,130.864180540328,134.73496138537337,38.40361970091886,53.53331005672001
0.16666666666666666,131.0483967446134,132.01734759977717,37.930796192365435,51.55585001878994
0.18333333333333332,131.41397589890857,132.81814185735553,37.13287892885097,50.07276687925185
0.2,130.6098700641956,132.6853638860384,36.468754041587566,48.38830968727583
0.21666666666666667,129.6579796067688,131.25055027059287,35.789025152312576,44.66613201902384
0.23333333333333334,128.63878260320575,130.17645399551955,35.61660661021267,41.47569401766499
0.25,127.80916005928833,130.3388298754297,35.33065932021676,39.42565373602907
0.26666666666666666,126.91173083043661,130.7409484627608,34.991457153799104,39.12141879857988
0.2833333333333333,126.2556040614448,130.7694106826896,34.308983895617146,39.69836320361698
0.3,125.2136260580312,130.16821657068832,33.64473564294966,39.01046077024854
0.31666666666666665,124.24421793891753,129.4126525406521,34.31823505594158,38.208382603906834
0.3333333333333333,123.73387039600894,128.6436592578818,34.407156636477836,37.764190812626666
0.35,123.19907393210794,127.97261969795264,34.25945419690296,37.3800206092327
0.36666666666666664,122.50477640346152,127.3771276604,34.217718851395766,37.38099869342842
0.38333333333333336,121.46777369804668,127.03349968431854,33.92636567284294,38.32721936215214
0.4,121.17890328233351,126.49180331769054,33.72955454275468,38.122319789963704
0.4166666666666667,121.0487841880772,126.26597729291586,33.85689000810331,37.5713328807181
0.43333333333333335,120.71196347901325,126.0165250808891,33.51008654625319,37.05568731081077
0.45,120.6660355765446,125.853519878463,33.38594945539817,36.61618127671571
0.4666666666666667,120.56439947449304,125.64211080902025,32.90395126056252,36.17801934036242
0.48333333333333334,120.38469401594055,125.36615334189182,32.41320276530034,35.66640892742818
0.5,120.19906653799187,125.06000883655602,31.92038282816242,34.99149868972748
0.5166666666666667,120.04273991342667,124.704291999417,31.46965029882185,34.135202850820654
0.5333333333333333,119.7172517487592,124.20042803572554,30.78267642968637,33.636962199590535
0.55,119.63817952820243,123.78516965962167,30.159661441458958,33.35546780138548
0.5666666666666667,119.51214310609267,123.60441008911208,29.564054824969997,32.679694901026764
0.5833333333333334,118.9080924565006,123.39233603461795,29.252860255626832,32.02827504671172
0.6,118.35186097158837,123.04297627297257,28.841515371982876,31.328695808188975
0.6166666666666667,118.30490594910394,122.65210245914332,28.487255290918245,30.701503133506026
0.6333333333333333,118.07654312528722,122.36570279081951,28.228965543735104,30.105783870071516
0.65,117.98573134568832,122.06954078632116,28.037699883973275,29.763910623985765
0.6666666666666666,117.98423621019427,121.40233265340346,27.80356350932292,29.430131040204305
0.6833333333333333,117.78254407081651,120.2221922127262,27.566989917455885,28.829345323776558
0.7,118.08730296394987,120.05941829062535,27.001207388738845,28.25322995892473
0.7166666666666667,118.2860934558963,119.9699091749315,26.529792574358183,27.66247505826995
0.7333333333333333,118.42572623409616,119.4725693419044,26.025635724752537,27.098869855896684
0.75,118.49992578183522,119.75556392540966,25.5722239367171,26.560490411805535
0.7666666666666667,118.49417291957025,120.27200009892199,25.075848945896606,26.112951146560334
0.7833333333333333,118.71175608543035,120.50503852663749,24.600863616442176,25.702426608810974
0.8,118.87682979443485,120.51707532383477,24.163943321175967,25.5487635153641
0.8166666666666667,118.93576604112707,120.94260064563314,24.313052079509273,25.70850596996585
