scale,GPR_left,GPR_right,GPA_left,GPA_right
0.016666666666666666,246.375,225.34736842105264,45.772222222222226,39.787183098591555
0.03333333333333333,242.73389175257734,225.0421052631579,33.50828902522154,39.56049295774648
0.05,235.19029209621996,223.02807017543861,30.418523920378306,35.211268809437826
0.06666666666666667,217.26129050073638,215.09821312540612,29.02389294028373,31.725996517258007
0.08333333333333333,201.16357785513458,200.63165692007797,28.68182402964634,29.26346388047307
0.1,188.46868482147534,186.5375539510892,27.177478108537617,27.431219900394222
0.11666666666666667,180.18624700579767,177.79994648321613,26.148553552173265,26.221621619784724
0.13333333333333333,175.35968744154837,172.57768541325126,26.25281454683085,25.3705855839783
0.15,172.4800136092452,168.1273414966605,25.805895032978057,24.581631630202935
0.16666666666666666,170.4582417565174,164.28509915027314,25.20951605599604,24.270627645758
0.18333333333333332,169.25417279193104,161.67795898907096,24.70462809663222,23.835721329231184
0.2,168.62506822866902,159.43830732643445,23.94919311224817,23.621926188521797
0.21666666666666667,167.5883353636642,157.95457081057958,23.365710558475453,23.500939363844363
0.23333333333333334,166.58648998054534,156.6944478356818,22.998865879832298,23.34159938362109
0.25,166.15558431703784,156.50438967456932,22.720780568303248,23.11599878214274
0.26666666666666666,164.9594077832565,155.55107761041157,22.278194800535772,22.884582191592152
0.2833333333333333,163.48063230889443,154.48485465428863,21.73435237481122,22.636502587125705
0.3,161.82731552687574,154.19962102630868,21.32008758770485,22.53688101757345
0.31666666666666665,157.45583738173653,150.35599527267755,20.819207756063378,22.47021252405477
0.3333333333333333,155.14847761141516,148.49120755723644,20.751624276198267,22.386626140276277
0.35,153.68732561631373,147.25353100689185,20.798570739236443,22.24504076851709
0.36666666666666664,152.25958847165109,145.96539933141227,20.746624273952698,22.06435709722086
0.38333333333333336,150.54484605203635,145.55757178890124,20.52457140482535,21.730565000532835
0.4,148.27939051001312,143.46604574542877,20.212417328091725,21.71470812551064
0.4166666666666667,146.1951714113517,141.54184178543412,19.97502408324392,21.709453133823548
0.43333333333333335,144.63807604260356,140.99536069112256,19.66072972567749,21.674415892079757
0.45,143.60623778598017,140.24817802002278,19.301978418965156,21.35885162907534
0.4666666666666667,142.5236863539045,139.49996614838037,19.241803333408967,21.097803053944922
0.48333333333333334,141.39623462469737,138.7005117802874,19.085308331424592,20.87154652230419
0.5,140.3175095624948,137.609719527146,18.924559958472344,20.489335551270862
0.5166666666666667,139.1728587163928,136.4748698175953,18.582925887015673,20.298988321506364
0.5333333333333333,138.40079021483885,135.7050866329706,18.18404434609456,20.149448062255058
0.55,137.90860657677496,135.14126282890788,18.06194152235808,20.169115843655966
