scale,GPR_left,GPR_right,GPA_left,GPA_right
0.016666666666666666,188.70967741935485,242.0,75.19909090909088,181.5
0.03333333333333333,184.5769628990509,242.0,57.828742673255945,181.5
0.05,183.1158247283995,185.2519379844961,50.440867208527216,124.3486046511628
0.06666666666666667,182.30969463325616,173.38831194416304,45.6859104746091,95.99633720930233
0.08333333333333333,181.4391535560673,173.24398288866374,43.499299808258705,77.95929461951286
0.1,177.6965013339667,169.82808629921234,41.877772197145475,66.17243362542251
0.11666666666666667,173.64249196542715,165.25727428998724,41.28666188326755,59.412562155124064
0.13333333333333333,169.47250655670527,159.9548636070908,40.96020414785911,54.172241885733555
0.15,165.07138736845292,155.8632604043706,40.94240368698588,50.89003511536104
0.16666666666666666,161.48316755052653,153.26606479871614,40.41467494619427,48.03322640901974
0.18333333333333332,159.1915943249301,150.70317579104065,39.1285100705283,45.93669933287509
0.2,156.26729479785257,148.30650962663574,38.615390429664714,43.77505052015607
0.21666666666666667,152.91447429588328,145.73506871518512,37.87339621575627,41.768376840369214
0.23333333333333334,150.79231102343985,143.60637333076713,37.23979596468296,39.960879539924726
0.25,148.72789608564528,141.7851707715321,36.85315749891091,38.19682090392974
0.26666666666666666,147.03878555901588,140.53559181796453,36.464367497886315,37.26843006922499
0.2833333333333333,145.6785566212515,139.3840864169078,35.866916016110196,36.869464697031965
0.3,144.21717160749455,138.36052606041292,35.32616142262259,38.365313149536036
0.31666666666666665,142.99780364540894,137.7149391613299,34.7293784408115,38.38959491359555
0.3333333333333333,142.54673699255028,137.09971243447728,34.17583569326757,38.163829453630065
0.35,141.78120609934763,136.37076934304747,33.72352257806305,37.959565466042235
0.36666666666666664,141.13351104454168,135.66398636493565,33.18321302127687,37.68221148021203
0.38333333333333336,140.55678675821449,135.24718064258056,32.586968500399436,37.42897523228011
0.4,139.93116645334476,135.20581208497785,32.080061989615956,37.57863627827405
0.4166666666666667,139.52249122378237,135.21510769146636,31.676705663877474,37.57931785417011
0.43333333333333335,139.31433760892804,134.41535822724157,31.19325166983576,37.43681661802071
0.45,139.1866733758165,134.11580764407896,30.770888149461044,37.30487102899348
0.4666666666666667,138.7962258854805,133.85034761497857,30.36531131705548,37.093368984917355
0.48333333333333334,138.22672505337383,133.5355099129934,30.027886788881155,36.982366113516264
0.5,137.88619851698633,133.29896039556843,29.636805714100266,36.724596994087705
0.5166666666666667,137.8181849447538,133.6549846920331,29.655212899383958,36.752696306396984
0.5333333333333333,137.53952600588957,134.09365103579168,29.4189792995569,36.49753298055701
0.55,137.12665835774206,134.4379205636327,29.472150694595605,36.502748030528906
0.5666666666666667,136.82721699939412,134.46281144488808,29.276409689511596,35.998771534625455
0.5833333333333334,136.56597125138882,134.69058204956832,29.071247632808923,35.52359369563076
0.6,136.0995279193901,134.60255863514794,28.841288638384874,35.13984607200999
0.6166666666666667,135.7752163540012,134.36183143349294,28.74052442994862,34.94080657318227
0.6333333333333333,135.29407623657727,134.2401684053388,28.5995457168798,34.73087688075299
0.65,134.78909992281888,133.95341583550496,28.451274199055685,34.378224602183145
0.6666666666666666,134.0639438533198,133.62858043961734,28.22762054920749,33.910643987128566
0.6833333333333333,133.55680952106584,133.3195906727974,28.109467202478854,33.43696974354006
0.7,133.6837637917283,132.97198137106412,27.98096340461764,32.983096314272096
0.7166666666666667,133.56285878459155,132.86291688775933,27.854022395207924,32.537027629222585
0.7333333333333333,133.43643017585083,132.71363419775588,27.58722015776723,32.15379972855843
0.75,133.3697818877955,131.68595532905871,27.52763448007583,31.961412141327912
0.7666666666666667,133.448078554831,131.50739152556292,27.521920543300915,31.699199326114467
0.7833333333333333,133.53693453009555,131.0816386417855,27.4247561658944,31.727564892630774
0.8,133.59243833818599,130.64764617008163,27.395837149035003,31.79652115149779
0.8166666666666667,133.63551708033108,130.32320441150856,27.534054449023778,31.87899273750762
0.8333333333333334,133.72081778844822,130.03946077157175,27.749203663073605,31.971019624330502
0.85,133.95374292985122,129.9660297471803,27.861085403283788,32.08542279631126
0.8666666666666667,133.98694018120023,129.28565352445403,27.89973163889703,32.041184887658964
0.8833333333333333,134.0714992613393,129.0227853317138,27.936459915054247,31.95594175711959
0.9,134.13922730389453,128.81464411434288,28.111040501143563,31.95416505791367
0.9166666666666666,134.331384355979,128.97442166932854,28.296140040241227,31.577066897474623
0.9333333333333333,134.45301779860182,129.37726668114925,28.00765918454428,31.013190702876862
0.95,134.41576608862053,129.21234284792092,27.51629674271017,30.46909963791411
0.9666666666666667,134.69223334661024,129.22007519043007,27.041877833353098,29.943770333812143
0.9833333333333333,134.77710095031713,129.15419820980128,26.583540920923387,29.43624880273058
1.0,134.83837407401342,129.53598406785878,26.140481905574664,28.945644656018406
1.0166666666666666,135.16374575331855,129.7853690217901,25.71194941531934,28.47112589116564
1.0333333333333334,135.27420108065058,130.06187228641562,25.29724055378193,28.011914183243615
1.05,135.3341860545747,130.23102610527016,24.89569705292825,27.567280624779432
1.0666666666666667,135.39886571326144,130.24876725405232,24.506701786476246,27.136541865017254
1.0833333333333333,135.4700322616424,130.17917083475922,24.12967560514584,26.71905660555545
1.1,135.33889260335712,130.31433491302045,23.76407445961333,26.314222414562185
1.1166666666666667,134.66381724416394,130.421947679153,23.41140985708265,25.92147282628514
1.1333333333333333,134.60741408420364,130.06885675307547,23.32277740455304,26.143489071198545
