elapsed,GPR_left,GPR_right,GPA_left,GPA_right
0.0,0.0,31.884057971014492,-0.0,9.884057971014492
1.0,9.67741935483871,0.0,3.67741935483871,-0.0
2.0,94.6875,58.55072463768116,34.0875,18.150724637681158
3.0,81.52845528455285,113.1923076923077,31.388455284552848,54.332307692307694
4.0,56.54716981132076,80.36220472440945,26.577169811320758,29.33220472440945
5.0,46.10769230769231,82.97560975609755,16.137692307692312,31.945609756097554
6.0,89.36923076923077,160.82926829268294,31.279230769230765,61.91926829268294
7.0,106.88,141.20325203252034,26.72,54.363252032520336
8.0,115.07096774193549,118.24203821656052,25.890967741935484,25.422038216560523
9.0,121.39354838709677,124.73885350318471,27.313548387096773,26.818853503184712
10.0,116.92307692307692,125.0632911392405,25.723076923076917,26.263291139240508
11.0,115.56687898089172,122.08695652173913,24.846878980891717,23.806956521739124
12.0,118.125,117.3913043478261,23.625,22.891304347826093
13.0,115.0,114.28571428571429,23.0,22.285714285714292
14.0,119.52147239263803,116.9875,22.111472392638035,23.397499999999994
15.000000000000002,115.92682926829268,125.24050632911393,20.866829268292676,26.30050632911393
16.0,113.33333333333333,116.375,16.433333333333323,23.275000000000006
17.0,122.21468926553672,121.7560975609756,14.054689265536723,21.9160975609756
18.0,117.31843575418995,123.52941176470588,12.318435754189949,18.529411764705884
19.0,114.6067415730337,120.0,12.606741573033702,18.0
20.0,116.73333333333333,118.05847953216374,11.673333333333332,17.118479532163747
21.0,116.98305084745763,116.3391812865497,13.453050847457632,16.869181286549704
22.0,115.83050847457628,115.19298245614036,13.320508474576272,16.70298245614036
23.0,116.29213483146067,121.05263157894737,12.792134831460672,17.55263157894737
24.0,113.69047619047619,108.52272727272727,18.19047619047619,13.022727272727266
25.0,124.16969696969697,113.24550898203593,21.729696969696974,18.685508982035927
26.0,110.65454545454546,105.04191616766467,19.36454545454545,17.331916167664673
27.0,107.47126436781609,113.33333333333333,13.97126436781609,19.83333333333333
28.0,110.22727272727273,117.57575757575758,13.227272727272734,20.575757575757578
29.000000000000004,110.79545454545455,118.18181818181819,13.295454545454547,20.681818181818187
30.000000000000004,105.0561797752809,106.85714285714286,11.556179775280896,13.357142857142861
31.000000000000004,104.86516853932584,102.48,11.535168539325838,12.810000000000002
32.0,111.77245508982035,103.06896551724138,18.442455089820356,13.398965517241379
33.0,104.30967741935484,107.24705882352941,23.469677419354838,16.087058823529418
34.0,94.96774193548386,101.6470588235294,21.367741935483863,15.2470588235294
35.0,91.99999999999999,102.56603773584906,22.539999999999992,21.02603773584906
36.0,85.29801324503312,95.0943396226415,20.898013245033113,19.494339622641505
37.0,79.00729927007299,90.03921568627452,24.887299270072994,21.15921568627452
38.0,44.37931034482759,52.627450980392155,18.63931034482759,12.367450980392157
39.0,11.52,6.410958904109589,7.199999999999999,1.7309589041095892
40.0,93.33333333333333,0.0,58.33333333333333,-0.0
41.0,0.0,21.91780821917808,-0.0,5.917808219178081
42.0,0.0,42.666666666666664,-0.0,26.666666666666664
43.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,0.0,0.0
57.0,0.0,0.0,0.0,0.0
58.00000000000001,0.0,0.0,0.0,0.0
59.00000000000001,0.0,0.0,0.0,0.0
60.00000000000001,0.0,0.0,0.0,0.0
61.00000000000001,0.0,0.0,0.0,0.0
62.00000000000001,0.0,0.0,0.0,0.0
63.00000000000001,0.0,0.0,0.0,0.0
64.0,0.0,0.0,0.0,0.0
65.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0.0,0.0
67.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,0.0
73.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0
79.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0
87.0,36.61224489795919,0.0,18.672244897959185,0.0
88.0,91.06122448979592,0.0,46.44122448979592,0.0
89.0,92.0,0.0,46.92,0.0
90.0,68.94444444444444,60.117647058823536,31.714444444444446,24.347647058823533
91.0,70.26262626262626,72.62962962962963,35.482626262626255,33.409629629629634
92.0,124.38383838383838,128.5740740740741,62.81383838383838,59.1440740740741
93.0,115.65957446808513,106.86153846153844,34.11957446808512,37.40153846153845
94.0,103.66906474820144,88.64661654135338,31.61906474820144,29.69661654135338
95.0,93.56390977443608,89.22388059701493,31.343909774436085,29.443880597014925
96.0,75.15789473684211,71.67164179104478,25.177894736842113,23.651641791044774
97.0,96.21538461538462,82.77611940298507,33.67538461538462,27.316119402985073
98.0,102.2937062937063,113.78947368421052,29.153706293706293,48.92947368421052
99.0,100.56338028169016,103.1578947368421,29.163380281690152,34.5578947368421
100.0,131.58227848101265,127.89473684210526,27.632278481012648,42.84473684210526
101.0,136.2251655629139,126.54135338345864,33.37516556291391,42.391353383458636
102.0,116.02739726027397,105.0,31.32739726027397,35.7
103.0,110.75342465753424,100.22727272727275,29.903424657534245,34.07727272727274
104.0,99.52941176470588,98.27272727272727,23.389411764705883,33.41272727272727
105.0,81.0,76.78195488721805,21.060000000000002,25.721954887218047
106.0,123.98373983739837,68.18181818181819,47.733739837398375,19.431818181818187
107.0,111.06666666666666,110.81538461538462,36.096666666666664,38.785384615384615
108.0,120.4054054054054,121.44000000000001,31.30540540540541,45.540000000000006
109.0,113.0212765957447,131.78625954198472,33.34127659574469,45.466259541984726
110.0,93.27659574468086,108.76335877862594,27.516595744680856,37.52335877862595
111.0,94.20289855072464,90.9090909090909,29.20289855072464,30.909090909090907
112.0,115.3529411764706,114.0327868852459,36.912941176470596,44.472786885245895
113.0,124.2,131.2248062015504,24.840000000000003,46.58480620155039
114.0,154.6583850931677,193.02325581395348,30.15838509316771,68.52325581395348
115.00000000000001,132.6,132.0609756097561,19.89,23.770975609756093
116.00000000000001,125.9186046511628,137.4512195121951,17.62860465116279,24.741219512195116
117.00000000000001,128.19767441860466,139.9390243902439,17.947674418604663,25.1890243902439
118.00000000000001,126.48648648648648,129.34131736526948,9.486486486486484,21.341317365269475
119.00000000000001,85.19318181818181,93.44910179640719,10.223181818181814,15.41910179640719
120.00000000000001,44.5859872611465,73.44632768361582,9.5859872611465,8.44632768361582
121.00000000000001,126.63529411764706,116.21052631578948,18.995294117647063,16.85052631578948
122.00000000000001,144.44444444444446,155.688622754491,14.444444444444457,25.688622754491007
123.00000000000001,137.41899441340783,138.38918918918918,14.428994413407835,10.37918918918919
124.00000000000001,86.85714285714286,152.0,19.977142857142866,9.879999999999995
125.00000000000001,133.59537572254337,105.28342245989305,18.035375722543364,6.843422459893048
126.00000000000001,158.5664739884393,124.96256684491979,21.406473988439302,8.122566844919788
127.00000000000001,134.10404624277456,124.06417112299465,18.104046242774558,8.06417112299465
128.0,126.80412371134021,139.77272727272728,3.8041237113402104,16.77272727272728
129.0,122.37037037037037,136.77272727272728,6.730370370370366,16.41272727272728
130.0,124.19689119170984,119.94791666666667,4.346891191709844,4.797916666666666
131.0,112.4421052631579,115.8125,5.622105263157906,4.632499999999993
132.0,109.55897435897435,114.03076923076924,2.7389743589743603,2.850769230769231
133.0,110.06153846153846,114.55384615384615,2.751538461538459,2.863846153846154
134.0,114.87179487179488,114.87179487179488,2.871794871794876,2.871794871794876
135.0,122.04301075268818,119.47368421052632,8.543010752688176,5.973684210526315
136.0,118.9090909090909,113.63829787234043,7.7290909090909,6.8182978723404375
137.0,111.31914893617021,121.24064171122994,6.679148936170208,7.880641711229941
138.0,122.47191011235955,119.78021978021978,13.471910112359552,10.780219780219781
139.0,119.47191011235955,121.61538461538461,13.141910112359554,10.945384615384611
140.0,117.82022471910112,119.93406593406593,12.96022471910112,10.794065934065927
141.0,113.55428571428571,117.63934426229508,14.194285714285712,9.999344262295082
142.0,116.6145251396648,116.18181818181819,12.244525139664802,7.5518181818181915
143.0,109.62711864406779,108.58064516129032,12.607118644067796,7.600645161290316
144.0,114.53488372093024,108.24175824175825,16.03488372093024,9.741758241758248
145.0,117.92592592592592,114.34254143646409,22.405925925925928,10.862541436464085
146.0,98.37037037037038,95.38121546961327,18.690370370370374,9.061215469613273
147.0,69.69127516778524,73.01657458563535,17.771275167785234,6.936574585635356
148.0,86.66666666666667,86.12500000000001,25.56666666666667,17.22500000000001
149.0,140.25974025974025,115.0,32.259740259740255,23.0
150.0,112.50955414012739,114.58682634730539,24.1895541401274,18.906826347305383
151.0,109.38157894736842,96.81212121212121,26.25157894736843,16.942121212121208
152.0,109.38157894736842,104.40522875816994,26.25157894736843,24.535228758169936
153.0,94.55639097744361,100.17647058823529,31.67639097744361,32.056470588235285
154.0,93.32374100719424,107.55882352941177,28.463741007194244,34.41882352941177
155.0,88.58992805755396,102.10294117647061,27.01992805755396,32.6729411764706
156.0,116.19444444444444,138.73529411764707,32.534444444444446,44.39529411764707
157.0,115.38922155688623,142.0261437908497,19.039221556886233,33.37614379084968
158.0,149.1572327044025,161.33333333333334,30.577232704402505,37.91333333333334
159.0,137.88372093023256,143.51162790697674,19.303720930232558,20.09162790697674
160.0,126.92771084337349,117.27272727272727,21.577710843373495,7.622727272727261
161.0,140.54651162790697,135.03488372093022,19.67651162790696,18.90488372093023
162.0,140.67032967032966,141.367816091954,12.660329670329673,18.377816091954017
163.0,130.58241758241758,131.22988505747125,11.752417582417579,17.05988505747125
164.0,120.42603550295858,98.08695652173913,18.66603550295858,7.846956521739131
165.0,114.55621301775147,86.08695652173913,17.756213017751477,6.886956521739123
166.0,116.11976047904191,125.04761904761905,19.15976047904192,20.007619047619045
167.0,133.6140350877193,146.46153846153845,19.374035087719292,22.701538461538448
168.0,135.06976744186048,135.31182795698925,18.90976744186048,9.471827956989245
169.0,121.76470588235294,111.29032258064517,18.264705882352942,7.790322580645167
170.0,118.23529411764706,108.06451612903226,17.735294117647058,7.564516129032256
171.0,113.45029239766082,114.79289940828403,16.450292397660817,17.79289940828403
172.0,115.75757575757575,113.01775147928994,20.25757575757575,17.51775147928994
173.0,107.5,103.6144578313253,21.5,17.614457831325296
174.0,106.7948717948718,105.0909090909091,23.4948717948718,18.39090909090909
175.0,114.03726708074534,112.35668789808918,22.23726708074534,24.156687898089174
176.0,112.50314465408805,102.55900621118012,23.06314465408805,19.999006211180117
177.0,107.9245283018868,98.38509316770187,22.124528301886798,19.185093167701865
178.0,89.55704697986577,90.91823899371069,22.837046979865775,18.638238993710686
179.0,96.67567567567569,98.62251655629137,25.135675675675685,24.16251655629138
180.0,104.02649006622518,99.94701986754966,25.486490066225173,24.487019867549662
181.0,109.13286713286713,99.96,31.102867132867132,24.989999999999995
182.0,100.1304347826087,98.5068493150685,31.0404347826087,26.596849315068496
183.0,94.20560747663552,96.66666666666666,43.80560747663552,27.066666666666663
184.0,126.39252336448598,129.69444444444446,58.77252336448598,36.31444444444446
185.0,93.00699300699301,92.36111111111111,26.506993006993014,25.861111111111114
186.0,77.29166666666667,70.5,21.641666666666673,21.15
187.0,55.294117647058826,57.07692307692308,22.394117647058827,19.97692307692308
188.0,63.53703703703704,69.71171171171171,29.227037037037036,31.021711711711717
189.0,80.92424242424242,85.52307692307693,27.514242424242425,29.933076923076925
190.0,74.31666666666666,74.85483870967742,29.72666666666666,28.444838709677427
191.0,0.0,0.0,-0.0,-0.0
192.0,0.0,0.0,-0.0,-0.0
193.0,0.0,0.0,0.0,0.0
194.0,129.72972972972974,0.0,57.72972972972974,-0.0
195.0,87.78625954198473,92.74193548387096,30.286259541984734,35.24193548387096
196.0,78.85714285714286,88.83870967741936,31.93714285714286,33.75870967741936
197.0,82.84745762711864,94.22222222222223,33.96745762711864,39.10222222222223
198.0,5.576271186440678,6.3418803418803416,2.286271186440678,2.6318803418803416
199.0,5.576271186440678,6.3418803418803416,2.286271186440678,2.6318803418803416
200.0,0.0,0.0,0.0,0.0
201.0,0.0,23.655913978494624,0.0,12.655913978494624
202.0,148.38709677419354,0.0,102.38709677419354,-0.0
203.0,83.46511627906976,265.69565217391306,47.57511627906976,204.58565217391305
204.0,67.92523364485982,185.47826086956522,31.585233644859812,142.81826086956522
205.0,95.39622641509433,159.53398058252426,19.55622641509433,77.37398058252427
206.0,99.07692307692308,97.89928057553958,41.11692307692308,29.85928057553957
207.0,95.93162393162393,94.79136690647482,39.811623931623934,28.911366906474825
