elapsed,GPR_left,GPR_right,GPA_left,GPA_right
0.0,88.35616438356165,94.47513812154696,23.856164383561648,8.975138121546962
1.0,120.08955223880595,103.06766917293234,39.62955223880596,34.527669172932335
2.0,91.0,113.38345864661656,36.4,37.983458646616555
3.0,126.72727272727273,119.94029850746269,43.08727272727273,39.580298507462686
4.0,109.6024844720497,132.453125,21.372484472049692,47.683125000000004
5.0,124.8,148.5,21.840000000000003,53.459999999999994
6.0,140.0,180.46875,24.5,64.96875
7.0,121.83908045977012,130.06134969325154,15.839080459770116,24.061349693251543
8.0,116.56441717791411,116.56441717791411,21.56441717791411,21.56441717791411
9.0,140.01242236024845,133.69135802469137,27.302422360248457,25.401358024691362
10.0,122.67441860465117,122.67441860465117,17.174418604651166,17.174418604651166
11.0,122.28070175438596,117.48538011695906,17.73070175438596,17.03538011695906
12.0,120.46783625730994,121.89349112426035,17.46783625730994,18.89349112426035
13.0,126.45614035087719,122.93491124260355,18.336140350877187,19.054911242603552
14.0,133.01754385964912,129.31360946745562,19.28754385964912,20.043609467455624
15.000000000000002,129.82456140350877,128.32369942196533,18.824561403508767,17.32369942196533
16.0,132.65895953757226,127.45664739884393,17.908959537572258,17.206647398843927
17.0,137.15254237288136,137.2,15.772542372881361,20.579999999999984
18.0,136.38202247191012,131.03370786516854,15.002022471910124,14.413707865168533
19.0,130.21978021978023,134.6590909090909,11.719780219780233,16.159090909090907
20.0,129.14285714285714,123.27272727272727,11.622857142857143,14.792727272727262
21.0,129.14285714285714,123.27272727272727,11.622857142857143,14.792727272727262
22.0,133.2134831460674,125.07428571428571,14.653483146067401,15.63428571428571
23.0,125.3012048192771,109.0909090909091,21.301204819277103,13.090909090909093
24.0,134.96341463414635,125.09411764705882,24.293414634146345,18.764117647058825
25.0,135.80232558139534,135.19277108433735,19.01232558139533,22.982771084337358
26.0,137.08670520231215,148.6987951807229,18.506705202312148,25.278795180722895
27.0,146.43023255813952,151.52601156069363,20.500232558139516,20.45601156069364
28.0,136.74418604651163,141.5028901734104,19.144186046511635,19.1028901734104
29.000000000000004,111.51515151515152,107.60233918128655,19.515151515151516,15.602339181286553
30.000000000000004,110.06711409395973,101.86335403726709,28.06711409395973,19.863354037267086
31.000000000000004,122.65030674846626,154.13333333333333,22.69030674846627,50.09333333333332
32.0,104.99999999999999,110.0,24.14999999999999,25.849999999999994
33.0,83.29133858267717,107.95744680851064,30.40133858267717,31.84744680851064
34.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0
54.0,79.5056179775281,0.0,44.1256179775281,0.0
55.0,65.00970873786407,66.32558139534883,31.529708737864077,37.80558139534884
56.0,65.59633027522936,65.73033707865169,29.846330275229363,36.48033707865169
57.0,71.12068965517241,69.58762886597938,29.870689655172413,35.83762886597938
58.00000000000001,79.65517241379311,77.9381443298969,33.45517241379311,40.1381443298969
59.00000000000001,101.15,120.22680412371135,40.46000000000001,61.916804123711344
60.00000000000001,128.0,98.18181818181819,32.0,44.18181818181819
61.00000000000001,91.35664335664335,125.7049180327869,26.036643356643353,49.0249180327869
62.00000000000001,99.80519480519479,94.65277777777779,22.955194805194793,26.50277777777778
63.00000000000001,69.02479338842976,59.526315789473685,27.26479338842976,14.286315789473683
64.0,74.34586466165413,85.01587301587301,24.905864661654135,31.45587301587301
65.0,97.44360902255639,111.42857142857143,32.64360902255639,41.22857142857143
66.0,89.95804195804195,110.60317460317462,25.638041958041953,40.923174603174616
67.0,108.41958041958041,109.52941176470588,30.899580419580417,35.04941176470588
68.0,94.00000000000001,110.5755395683453,25.85000000000001,33.72553956834531
69.0,78.76712328767124,82.73381294964028,21.26712328767124,25.23381294964028
70.0,83.91608391608392,94.48818897637796,23.91608391608392,34.488188976377955
71.0,85.69127516778524,96.72727272727273,21.851275167785232,27.567272727272737
72.0,96.12244897959185,123.35714285714286,25.472448979591846,37.00714285714287
73.0,92.44897959183673,118.64285714285714,24.49897959183673,35.59285714285714
74.0,96.64429530201342,125.71428571428571,24.64429530201342,37.71428571428571
75.0,108.28395061728395,130.4142857142857,20.573950617283955,39.124285714285705
76.0,100.5813953488372,108.125,14.081395348837205,21.625
77.0,100.02395209580838,113.1,16.503952095808387,22.61999999999999
78.0,92.57142857142857,105.39759036144578,18.051428571428573,17.917590361445775
79.0,80.57142857142857,95.7090909090909,18.53142857142857,16.74909090909091
80.0,89.75999999999999,107.77358490566037,22.439999999999998,22.093584905660364
81.0,88.57894736842104,108.45569620253164,21.258947368421047,22.775696202531634
82.0,78.15789473684211,95.69620253164555,18.75789473684211,20.09620253164556
83.0,65.3896103896104,58.36601307189542,15.039610389610395,13.716013071895425
84.0,62.84615384615385,70.7843137254902,21.996153846153845,16.634313725490195
85.0,55.88429752066116,49.563380281690144,22.074297520661155,14.373380281690146
86.0,56.13592233009709,51.87931034482759,27.225922330097088,21.789310344827587
87.0,79.85185185185185,107.88461538461539,25.95185185185185,51.784615384615385
88.0,82.83582089552239,106.73076923076923,27.33582089552239,51.230769230769226
89.0,58.208955223880594,75.0,19.208955223880594,36.0
90.0,70.01694915254237,74.18691588785046,28.706949152542364,34.49691588785046
91.0,91.92857142857143,88.82242990654206,40.448571428571434,41.30242990654205
92.0,83.70731707317073,86.4,32.22731707317073,38.88
93.0,74.54545454545455,67.0909090909091,29.445454545454545,30.190909090909095
94.0,64.73684210526316,83.51851851851852,27.836842105263166,38.41851851851852
95.0,71.8421052631579,92.68518518518519,30.8921052631579,42.63518518518519
96.0,76.74418604651163,65.3225806451613,27.24418604651163,24.822580645161295
97.0,63.65811965811966,62.516129032258064,26.418119658119657,23.756129032258066
98.0,67.84,48.91056910569106,33.92,18.830569105691062
99.0,54.808510638297875,60.48,29.048510638297873,30.24
100.0,71.4,42.339622641509436,42.84,19.899622641509435
101.0,64.55172413793103,56.95238095238095,36.471724137931034,33.03238095238095
102.0,64.55172413793103,56.95238095238095,36.471724137931034,33.03238095238095
103.0,56.7887323943662,52.0,36.628732394366196,30.16
104.0,63.134328358208954,61.54761904761905,41.984328358208955,35.69761904761905
105.0,61.58620689655172,76.48101265822785,34.79620689655172,46.27101265822785
106.0,63.411764705882355,57.83505154639175,36.46176470588236,29.785051546391752
107.0,66.07058823529412,53.44329896907217,37.990588235294126,27.523298969072165
108.0,57.15151515151515,54.0,38.29151515151515,31.86
109.0,18.12121212121212,18.233766233766232,12.14121212121212,11.213766233766233
110.0,0.0,0.0,0.0,0.0
111.0,0.0,0.0,0.0,0.0
112.0,0.0,0.0,0.0,0.0
113.0,0.0,0.0,0.0,0.0
114.0,0.0,0.0,0.0,0.0
115.00000000000001,0.0,0.0,0.0,0.0
116.00000000000001,0.0,0.0,0.0,0.0
117.00000000000001,0.0,0.0,0.0,0.0
118.00000000000001,0.0,0.0,0.0,0.0
119.00000000000001,0.0,0.0,0.0,0.0
120.00000000000001,0.0,0.0,0.0,0.0
121.00000000000001,0.0,0.0,0.0,0.0
122.00000000000001,0.0,0.0,0.0,0.0
123.00000000000001,0.0,0.0,0.0,0.0
124.00000000000001,0.0,0.0,0.0,0.0
125.00000000000001,0.0,0.0,0.0,0.0
126.00000000000001,0.0,0.0,0.0,0.0
127.00000000000001,0.0,0.0,0.0,0.0
128.0,0.0,0.0,0.0,0.0
129.0,0.0,0.0,0.0,0.0
130.0,0.0,0.0,0.0,0.0
131.0,0.0,0.0,0.0,0.0
132.0,0.0,0.0,0.0,0.0
133.0,0.0,0.0,0.0,0.0
134.0,80.00000000000001,0.0,40.80000000000001,0.0
135.0,74.37500000000001,70.72164948453607,38.67500000000001,36.421649484536076
136.0,102.00000000000001,117.72043010752688,37.74000000000001,62.98043010752688
137.0,106.22950819672131,96.84210526315789,41.429508196721315,41.64210526315789
138.0,96.86486486486487,95.47540983606558,43.10486486486487,37.23540983606558
139.0,64.45045045045046,61.0327868852459,28.680450450450458,23.8027868852459
140.0,50.32432432432432,47.65573770491803,22.394324324324323,18.58573770491803
141.0,106.33766233766234,89.0,65.39766233766234,40.94
142.0,115.53982300884955,147.33333333333334,50.25982300884955,76.61333333333334
143.0,100.46511627906976,81.17647058823529,35.665116279069764,25.976470588235287
144.0,83.38686131386861,80.70588235294117,26.26686131386861,25.82588235294117
145.0,83.47107438016529,77.6923076923077,32.97107438016529,27.192307692307693
146.0,83.96946564885496,88.70967741935483,28.969465648854964,33.70967741935483
147.0,92.07299270072993,90.20967741935483,29.002992700729926,34.27967741935483
148.0,99.81021897810218,97.79032258064517,31.44021897810218,37.160322580645165
149.0,107.48251748251747,104.04580152671757,30.63251748251747,35.89580152671756
150.0,92.3076923076923,94.96402877697842,26.307692307692307,28.964028776978424
151.0,93.33333333333333,104.74820143884892,26.133333333333326,31.948201438848926
152.0,97.90728476821192,108.21621621621621,23.98728476821192,28.136216216216212
153.0,92.77852348993288,94.18867924528301,23.658523489932875,19.308679245283017
154.0,91.3972602739726,91.49367088607595,24.677260273972607,19.213670886075946
155.0,80.87671232876713,80.9620253164557,21.836712328767128,17.002025316455693
156.0,72.10958904109589,79.67785234899328,19.469589041095887,20.317852348993284
157.0,66.41095890410959,70.49664429530202,17.930958904109595,17.976644295302016
158.0,73.57664233576642,75.3103448275862,23.176642335766424,20.710344827586205
159.0,72.91666666666667,73.94366197183099,20.41666666666667,21.44366197183099
160.0,68.2394366197183,65.56338028169014,19.789436619718302,19.013380281690146
161.0,80.89473684210526,78.44604316546763,19.414736842105263,23.926043165467625
162.0,85.75,97.59712230215827,20.58,29.76712230215827
163.0,79.54545454545455,85.0,18.295454545454547,21.25
164.0,83.83561643835617,95.28662420382166,22.635616438356166,20.486624203821663
165.0,95.38064516129032,101.36708860759494,21.460645161290316,21.28708860759494
166.0,87.61728395061728,101.30379746835443,16.64728395061728,21.27379746835443
167.0,85.18750000000001,91.48809523809523,17.03750000000001,14.638095238095232
168.0,78.52229299363057,87.7090909090909,16.88229299363057,15.349090909090904
169.0,78.52229299363057,87.7090909090909,16.88229299363057,15.349090909090904
170.0,67.34640522875817,73.30909090909091,15.82640522875817,12.829090909090915
171.0,75.21428571428571,80.43749999999999,22.56428571428571,16.08749999999999
172.0,68.84353741496598,79.2,18.243537414965978,19.800000000000004
173.0,56.326530612244895,67.46666666666667,14.926530612244896,16.866666666666667
174.0,48.134328358208954,55.16129032258065,15.884328358208954,12.411290322580648
175.0,60.21875,58.729729729729726,21.67875,15.269729729729725
176.0,74.44274809160305,77.35135135135135,25.682748091603052,20.111351351351352
177.0,78.75,96.92307692307692,22.049999999999997,27.623076923076923
178.0,78.75,96.92307692307692,22.049999999999997,27.623076923076923
179.0,91.95652173913044,94.57317073170732,28.506521739130434,17.023170731707324
180.0,105.6,130.9090909090909,26.39999999999999,30.10909090909091
181.0,106.28571428571429,113.78823529411764,17.00571428571429,17.068235294117642
182.0,90.08333333333333,100.38823529411765,14.413333333333327,15.058235294117651
183.0,90.2439024390244,85.05747126436782,16.243902439024396,11.05747126436782
184.0,82.01342281879195,79.19540229885058,20.91342281879195,10.295402298850576
185.0,70.38926174496645,70.75862068965517,17.94926174496645,9.198620689655172
186.0,52.48322147651007,52.758620689655174,13.383221476510066,6.858620689655176
187.0,67.28358208955224,61.73684210526316,22.203582089552242,14.816842105263156
188.0,55.03597122302158,71.37404580152672,16.785971223021583,24.62404580152672
189.0,35.55555555555556,31.755725190839694,16.355555555555558,10.955725190839694
190.0,43.79545454545455,36.83050847457627,24.525454545454547,15.10050847457627
191.0,45.72972972972973,43.86206896551724,28.80972972972973,24.78206896551724
192.0,0.0,0.0,0.0,0.0
193.0,0.0,0.0,0.0,0.0
194.0,0.0,0.0,0.0,0.0
195.0,0.0,0.0,0.0,0.0
196.0,0.0,0.0,0.0,0.0
197.0,0.0,0.0,0.0,0.0
198.0,62.5625,52.8,22.5225,15.839999999999996
199.0,64.8923076923077,45.457142857142856,22.712307692307697,13.637142857142855
200.0,68.4,47.91428571428571,23.940000000000005,14.374285714285712
201.0,54.13846153846154,48.3,18.948461538461544,14.489999999999995
202.0,53.68695652173913,53.10743801652893,22.816956521739126,20.97743801652893
203.0,71.85454545454546,63.443478260869554,32.334545454545456,26.963478260869557
204.0,49.8448275862069,57.86538461538461,20.934827586206897,27.775384615384613
205.0,54.06896551724138,46.18867924528302,30.54896551724138,21.70867924528302
206.0,46.3448275862069,41.20754716981132,26.184827586206897,19.36754716981132
207.0,46.3448275862069,41.20754716981132,26.184827586206897,19.36754716981132
208.0,55.51807228915663,61.629629629629626,32.47807228915663,36.669629629629625
209.0,41.6,48.86746987951807,22.880000000000003,28.587469879518068
210.0,64.0,59.67567567567568,38.08,37.59567567567568
211.0,39.21739130434783,67.52941176470588,21.17739130434783,44.56941176470588
212.0,40.10126582278481,53.76,24.26126582278481,33.599999999999994
213.0,48.32876712328767,48.96,30.68876712328767,30.6
214.0,38.054054054054056,49.777777777777786,23.974054054054058,31.857777777777784
215.0,42.666666666666664,49.777777777777786,28.586666666666666,31.857777777777784
216.0,52.0,60.666666666666664,34.84,38.82666666666667
217.0,106.74418604651163,102.89473684210526,60.84418604651163,63.79473684210526
218.0,86.93525179856115,108.24242424242425,26.515251798561152,54.66242424242425
219.0,66.49253731343283,110.0,21.942537313432837,55.55
220.0,67.0923076923077,65.30935251798562,23.4823076923077,19.919352517985615
221.0,58.3,40.390625,29.15,14.540624999999999
222.0,60.62264150943397,68.6,28.492641509433966,37.72999999999999
223.0,57.735849056603776,65.33333333333333,27.135849056603774,35.93333333333333
224.0,46.601941747572816,48.0,22.601941747572816,24.0
225.0,41.55555555555556,35.924528301886795,26.595555555555556,16.884528301886796
226.0,48.88888888888889,58.18181818181818,31.28888888888889,35.78181818181818
227.0,51.21951219512195,55.26315789473684,30.21951219512195,34.26315789473684
228.0,50.206896551724135,53.76,28.366896551724135,33.599999999999994
229.00000000000003,48.144578313253014,45.38666666666666,28.164578313253013,28.366666666666664
230.00000000000003,54.65060240963855,51.52,31.970602409638552,32.2
231.00000000000003,39.87341772151899,45.833333333333336,24.12341772151899,26.583333333333336
232.00000000000003,79.48148148148148,56.905660377358494,36.56148148148148,41.825660377358496
233.00000000000003,90.52427184466019,65.52,43.904271844660194,49.14
234.00000000000003,51.262135922330096,114.4,24.862135922330097,85.80000000000001
235.00000000000003,67.76470588235294,71.31428571428572,33.20470588235294,33.87428571428572
236.00000000000003,56.65573770491803,71.31428571428572,22.09573770491803,33.87428571428572
237.00000000000003,42.49180327868852,53.48571428571429,16.57180327868852,25.40571428571429
238.00000000000003,51.4639175257732,51.50476190476191,26.503917525773197,24.464761904761907
239.00000000000003,56.36697247706422,67.23232323232324,25.646972477064224,33.95232323232324
240.00000000000003,50.833333333333336,81.82926829268291,23.383333333333336,48.279268292682914
241.00000000000003,29.801980198019802,35.625,14.751980198019801,15.675
242.00000000000003,0.0,0.0,-0.0,-0.0
243.00000000000003,0.0,0.0,-0.0,-0.0
244.00000000000003,0.0,0.0,0.0,0.0
245.00000000000003,0.0,0.0,0.0,0.0
246.00000000000003,0.0,0.0,0.0,0.0
247.00000000000003,0.0,0.0,0.0,0.0
248.00000000000003,0.0,0.0,0.0,0.0
249.00000000000003,0.0,0.0,0.0,0.0
250.00000000000003,0.0,0.0,0.0,0.0
251.00000000000003,0.0,0.0,0.0,0.0
252.00000000000003,0.0,0.0,0.0,0.0
253.00000000000003,0.0,0.0,0.0,0.0
254.00000000000003,0.0,0.0,0.0,0.0
255.00000000000003,0.0,0.0,0.0,0.0
256.0,0.0,0.0,0.0,0.0
257.0,0.0,0.0,0.0,0.0
258.0,0.0,0.0,0.0,0.0
259.0,0.0,0.0,0.0,0.0
260.0,0.0,0.0,0.0,0.0
261.0,0.0,0.0,0.0,0.0
262.0,0.0,0.0,0.0,0.0
263.0,0.0,0.0,0.0,0.0
264.0,0.0,0.0,0.0,0.0
265.0,0.0,0.0,0.0,0.0
266.0,0.0,0.0,0.0,0.0
267.0,0.0,0.0,0.0,0.0
268.0,0.0,0.0,0.0,0.0
269.0,0.0,0.0,0.0,0.0
270.0,0.0,0.0,0.0,0.0
271.0,0.0,0.0,0.0,0.0
272.0,0.0,0.0,0.0,0.0
273.0,0.0,0.0,0.0,0.0
274.0,0.0,0.0,0.0,0.0
275.0,0.0,0.0,0.0,0.0
276.0,0.0,0.0,0.0,0.0
277.0,0.0,0.0,0.0,0.0
278.0,0.0,0.0,0.0,0.0
279.0,0.0,0.0,0.0,0.0
280.0,0.0,0.0,0.0,0.0
281.0,0.0,0.0,0.0,0.0
