scale,GPR_left,GPR_right,GPA_left,GPA_right
0.016666666666666666,211.69230769230768,232.5205479452055,43.790869565217406,88.5322033898305
0.03333333333333333,202.73842413842414,209.72618306351183,36.10826086956523,55.971523381662244
0.05,199.58988865213541,197.99927355749273,33.27832775919733,47.24876712328767
0.06666666666666667,195.05780110448617,193.58944281524924,30.561686995868584,41.0445298879203
0.08333333333333333,191.86544992313696,188.42913000977515,29.7502957044793,37.024714819427146
0.1,188.8160517315276,186.13033561420653,28.412691530179856,32.785250855269744
0.11666666666666667,186.50314410188398,184.41474654377876,27.32675885311097,30.816914526191802
0.13333333333333333,184.72838668236884,182.63815575105895,26.64620469414652,27.93740659339655
0.15,181.62523260655007,181.35235953957636,25.79528272554626,25.761690021553434
0.16666666666666666,178.92999025790903,179.66382409323293,25.169242825084655,23.851322100114068
0.18333333333333332,177.1521490866207,178.41063898282883,24.602509151330878,23.179175074395996
0.2,175.71186056845954,177.69514758992986,24.050898956485536,22.178895832848344
0.21666666666666667,174.6275760336674,176.64956424474786,23.58470840964812,21.30595456421842
0.23333333333333334,173.29054138191194,175.80096899649666,23.184599724186594,20.677156498297148
0.25,172.11130801087293,174.15032020429035,22.671289412903825,20.419369053583083
0.26666666666666666,170.68917268876478,172.3355128203882,22.227338306149306,20.187262533976913
0.2833333333333333,169.1768320272668,171.0665348073029,21.83072693843141,19.709407805585975
0.3,167.5518877508379,169.65390372121564,21.470618272391924,19.567381881746233
0.31666666666666665,166.53694846064187,168.362298370723,20.703363356429712,19.29578161134833
0.3333333333333333,165.95258808424188,167.36299251576074,20.1979371240921,18.915913295808235
0.35,164.68925914748613,166.30348820843193,19.670781050300473,18.505139821230234
0.36666666666666664,162.75986707570877,165.21988446944277,19.033498381874757,18.317991379063145
0.38333333333333336,162.40271870482817,164.0557349031385,18.879213454616945,18.249223352220117
0.4,163.42526967377282,163.19450608993452,18.486518954613967,18.356153860692427
0.4166666666666667,163.20046401502705,163.1375537224064,17.965327626481223,18.089844318286588
0.43333333333333335,162.8019607159238,163.0780121824758,17.624257668864896,17.80721531288055
0.45,162.62945587077502,162.44472956250627,17.282373391629548,17.592151248817434
0.4666666666666667,162.1842347791803,161.82575358034018,17.11690188731129,17.463888065749135
0.48333333333333334,161.5481942060006,161.0497992128483,16.956797249932105,17.26507866005249
0.5,161.5063092092412,160.05698277650168,16.775918501021327,17.06270900708535
0.5166666666666667,161.6559712777603,159.3293381708081,16.677628822370984,16.854426661184306
0.5333333333333333,161.57669191069064,159.11605912375666,16.449023663013502,16.647019306283166
0.55,161.7151507416798,158.98335557774172,16.292860169532435,16.455648960178866
0.5666666666666667,161.62628976548396,158.78105874186386,16.284459385653435,16.43692057130578
0.5833333333333334,161.70647711131906,158.52385555976548,16.3244449314454,16.425734947234577
0.6,161.87724674194138,158.22588342307048,16.37903410480563,16.29977760754006
