elapsed,GPR_left,GPR_right,GPA_left,GPA_right
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0
4.0,59.4,24.47682119205298,11.879999999999995,5.99682119205298
5.0,46.666666666666664,210.8860759493671,17.266666666666666,44.2860759493671
6.0,106.3905325443787,72.5,16.490532544378695,17.4
7.0,64.125,46.44,17.955,11.61
8.0,5.294117647058823,3.008130081300813,2.1441176470588235,1.158130081300813
9.0,0.0,0.0,-0.0,-0.0
10.0,0.0,0.0,-0.0,-0.0
11.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0
15.000000000000002,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0
19.0,136.36363636363637,0.0,91.36363636363637,0.0
20.0,215.15151515151516,0.0,144.15151515151516,0.0
21.0,12.71111111111111,12.279069767441861,6.991111111111111,6.999069767441861
22.0,12.71111111111111,12.279069767441861,6.991111111111111,6.999069767441861
23.0,0.0,0.0,0.0,-0.0
24.0,0.0,15.842696629213483,0.0,8.792696629213484
25.0,72.29508196721312,195.00000000000003,50.245081967213125,154.05
26.0,78.1159420289855,95.08474576271186,51.1659420289855,67.03474576271186
27.0,76.69565217391305,93.35593220338983,50.235652173913046,65.81593220338982
28.0,77.6470588235294,113.89830508474576,51.24705882352941,80.29830508474575
29.000000000000004,0.0,0.0,0.0,0.0
30.000000000000004,0.0,0.0,0.0,0.0
31.000000000000004,0.0,0.0,0.0,0.0
32.0,56.952380952380956,48.97674418604651,39.01238095238095,27.91674418604651
33.0,58.93069306930693,88.32876712328768,29.17069306930693,56.088767123287674
34.0,61.78217821782178,92.60273972602738,30.58217821782178,58.80273972602738
35.0,65.45454545454545,75.18072289156626,36.654545454545456,43.98072289156626
36.0,59.24050632911393,60.21052631578947,35.84050632911393,31.61052631578947
37.0,53.75000000000001,50.86021505376344,34.400000000000006,27.21021505376344
38.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0
40.0,0.0,4.301075268817204,-0.0,2.301075268817204
41.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,0.0,-0.0
56.0,0.0,0.0,0.0,-0.0
57.0,0.0,0.0,0.0,-0.0
58.00000000000001,0.0,0.0,0.0,0.0
