elapsed,GPR_left,GPR_right,GPA_left,GPA_right
0.0,108.6875,118.84848484848484,21.737499999999997,20.798484848484847
1.0,104.0625,123.33333333333333,20.8125,21.58333333333333
2.0,104.90445859872611,122.0,22.554458598726114,21.349999999999994
3.0,102.61176470588235,109.37349397590361,15.391764705882352,18.593493975903613
4.0,108.41142857142857,109.80722891566265,13.551428571428573,18.667228915662648
5.0,116.0,117.39759036144578,10.439999999999998,19.95759036144578
6.0,123.62637362637362,135.5421686746988,11.12637362637362,23.042168674698786
7.0,144.82758620689654,119.27710843373494,18.82758620689654,20.277108433734938
8.0,140.22988505747125,146.9879518072289,18.22988505747125,24.98795180722891
9.0,140.9090909090909,151.21951219512195,16.909090909090907,27.21951219512195
10.0,131.25423728813558,143.0,15.094237288135588,17.159999999999997
11.0,136.8421052631579,132.20338983050848,19.84210526315789,15.203389830508485
12.0,134.7305389221557,127.8409090909091,22.230538922155688,15.340909090909093
13.0,131.62264150943398,135.76047904191617,26.982641509433975,22.40047904191617
14.0,100.50314465408806,107.90419161676647,20.603144654088055,17.804191616766474
15.000000000000002,92.8176100628931,99.65269461077844,19.02761006289309,16.442694610778446
16.0,163.47222222222223,135.6338028169014,45.772222222222226,39.33380281690141
17.0,114.83435582822086,137.19718309859155,21.24435582822086,39.787183098591555
18.0,118.23899371069183,120.51282051282051,24.23899371069183,26.51282051282051
19.0,124.2,128.91017964071855,24.840000000000003,21.270179640718553
20.0,121.39354838709677,121.33333333333333,27.313548387096773,19.413333333333327
21.0,119.12574850299401,121.8,19.655748502994015,18.269999999999996
22.0,100.89940828402366,102.0,15.63940828402366,13.260000000000005
23.0,100.25287356321839,111.38650306748467,13.032873563218388,20.606503067484667
24.0,109.82758620689656,122.02453987730061,14.277586206896558,22.57453987730061
25.0,107.30337078651685,117.17791411042944,11.803370786516851,21.67791411042944
26.0,99.74444444444444,114.38418079096046,9.974444444444444,13.154180790960453
27.0,121.49707602339181,122.16949152542372,17.617076023391817,14.049491525423718
28.0,113.10344827586206,121.13636363636364,14.703448275862058,14.536363636363646
29.000000000000004,114.10285714285715,117.56521739130434,14.262857142857143,9.405217391304348
30.000000000000004,128.2139037433155,116.70857142857143,8.333903743315517,14.588571428571427
31.000000000000004,89.5187165775401,81.48571428571428,5.818716577540101,10.185714285714283
32.0,101.1046511627907,174.1764705882353,14.1546511627907,26.126470588235293
33.0,142.36046511627907,127.72941176470589,19.930465116279066,19.159411764705894
34.0,122.41666666666667,113.0,4.896666666666675,4.519999999999996
35.0,118.65284974093264,119.27083333333333,4.152849740932638,4.770833333333329
36.0,175.6888888888889,114.45833333333333,17.568888888888893,4.578333333333333
37.0,119.87027027027027,141.31764705882352,8.990270270270273,21.19764705882352
38.0,89.25405405405405,105.2235294117647,6.69405405405405,15.783529411764704
39.0,133.49112426035504,131.3978494623656,20.69112426035504,9.197849462365596
40.0,132.91978609625667,131.86206896551724,8.639786096256671,17.14206896551724
41.0,123.42857142857143,112.08648648648649,11.108571428571437,8.406486486486486
42.0,113.33333333333333,114.6067415730337,11.333333333333329,12.606741573033702
43.0,110.91803278688525,108.94972067039106,9.428032786885254,11.439720670391054
44.0,108.13793103448276,109.40782122905028,14.057931034482763,11.487821229050283
45.0,106.44827586206897,107.69832402234637,13.838275862068969,11.308324022346369
46.0,101.68817204301075,111.85227272727273,7.118172043010759,13.422272727272727
47.0,109.12903225806451,110.80681818181819,7.639032258064518,13.296818181818182
48.0,105.45652173913044,110.36065573770492,8.436521739130441,9.380655737704913
49.0,104.41988950276243,106.17977528089888,9.91988950276243,11.67977528089888
50.0,105.52486187845304,107.30337078651685,10.024861878453038,11.803370786516851
51.0,103.80434782608695,109.77011494252874,8.304347826086953,14.270114942528735
52.0,109.36666666666666,108.70114942528735,10.936666666666653,14.131149425287362
53.0,109.36666666666666,108.70114942528735,10.936666666666653,14.131149425287362
54.0,119.13253012048193,122.42285714285714,20.252530120481936,15.302857142857135
55.0,121.17647058823529,120.46783625730994,18.17647058823529,17.46783625730994
56.0,116.94915254237289,126.99386503067484,13.449152542372886,23.49386503067484
57.0,115.63636363636364,118.72,7.516363636363636,14.840000000000003
58.00000000000001,115.63636363636364,118.72,7.516363636363636,14.840000000000003
59.00000000000001,125.89473684210526,120.0,6.294736842105266,9.599999999999994
60.00000000000001,125.78238341968913,126.76086956521739,4.40238341968913,10.140869565217386
61.00000000000001,126.31088082901555,127.29347826086956,4.420880829015545,10.183478260869563
62.00000000000001,126.31088082901555,127.29347826086956,4.420880829015545,10.183478260869563
63.00000000000001,129.8659793814433,127.4,3.8959793814433112,6.3700000000000045
64.0,125.78010471204189,116.71578947368421,5.6601047120418855,5.8357894736842155
65.0,127.53125,114.28421052631579,5.101249999999993,5.714210526315796
66.0,115.55555555555556,108.97297297297297,6.355555555555554,8.172972972972971
67.0,115.55555555555556,108.97297297297297,6.355555555555554,8.172972972972971
68.0,113.35449735449735,106.8972972972973,6.23449735449735,8.017297297297304
69.0,116.43478260869566,111.10112359550561,9.314782608695651,12.221123595505617
70.0,114.75,113.96629213483146,9.180000000000007,12.536292134831456
71.0,124.17391304347827,122.63687150837988,9.93391304347827,12.876871508379878
72.0,120.25,117.0989010989011,4.810000000000002,10.538901098901093
73.0,122.15873015873017,117.0989010989011,6.7187301587301675,10.538901098901093
74.0,114.46666666666667,111.84180790960453,11.446666666666673,12.861807909604522
