elapsed,GPR_left,GPR_right,GPA_left,GPA_right
0.0,0.0,0.0,0.0,0.0
1.0,148.04469273743015,147.22222222222223,15.544692737430154,14.722222222222229
2.0,173.5690607734807,174.47398843930634,16.489060773480674,23.55398843930635
3.0,193.292817679558,194.30057803468208,18.362817679557992,26.230578034682082
4.0,209.1957671957672,187.49732620320856,11.505767195767191,12.187326203208556
5.0,196.28108108108108,181.70833333333334,14.721081081081081,7.268333333333345
6.0,181.46153846153845,179.03125,16.331538461538457,7.1612499999999955
7.0,179.09604519774012,175.13812154696132,20.596045197740125,16.638121546961315
8.0,172.62569832402235,177.58620689655172,18.125698324022352,23.086206896551715
9.0,172.3050847457627,165.54802259887006,19.815084745762704,19.03802259887007
10.0,156.8,172.74576271186442,15.680000000000007,19.86576271186442
11.0,149.39285714285714,163.59537572254337,23.902857142857144,22.085375722543375
12.0,81.85714285714286,141.31791907514452,13.097142857142856,19.07791907514452
13.0,121.19254658385093,216.8,23.632546583850925,43.360000000000014
14.0,160.36666666666667,154.07777777777775,16.03666666666666,15.407777777777767
15.000000000000002,156.88043478260872,153.22651933701655,12.550434782608704,14.556519337016567
16.0,158.82608695652175,149.03867403314916,12.706086956521744,14.158674033149168
17.0,153.8775510204082,148.87700534759355,3.0775510204081797,9.677005347593564
18.0,157.0909090909091,150.93048128342247,10.210909090909098,9.810481283422462
19.0,152.72727272727275,146.73796791443849,9.927272727272737,9.537967914438497
20.0,151.09090909090912,145.1657754010695,9.820909090909112,9.43577540106952
21.0,165.73033707865167,160.32608695652175,18.230337078651672,12.826086956521749
22.0,142.8736842105263,149.49206349206352,7.143684210526317,8.222063492063512
23.0,143.33684210526314,138.44444444444446,7.166842105263157,7.614444444444445
24.0,142.6315789473684,143.3862433862434,7.131578947368411,7.886243386243393
25.0,136.41304347826087,132.10526315789474,10.913043478260875,6.60526315789474
26.0,137.6451612903226,132.96216216216217,9.6351612903226,9.972162162162178
27.0,140.93548387096774,136.14054054054054,9.86548387096775,10.210540540540535
28.0,143.35135135135135,139.23497267759564,10.75135135135136,11.83497267759563
29.000000000000004,134.49214659685865,128.8695652173913,6.052146596858648,10.30956521739131
30.000000000000004,148.10169491525423,134.68449197860963,17.031694915254235,8.754491978609622
