elapsed,GPR_left,GPR_right,GPA_left,GPA_right,net_power_left,net_power_right
1101.0,112.4421052631579,115.8125,5.622105263157906,4.632499999999993,107.8096052631579,110.1903947368421
1102.0,109.55897435897435,114.03076923076924,2.7389743589743603,2.850769230769231,106.70820512820512,111.29179487179488
1103.0,110.06153846153846,114.55384615384615,2.751538461538459,2.863846153846154,107.19769230769231,111.80230769230769
1104.0,114.87179487179488,114.87179487179488,2.871794871794876,2.871794871794876,112.0,112.0
1105.0,122.04301075268818,119.47368421052632,8.543010752688176,5.973684210526315,116.06932654216186,110.93067345783814
1106.0,118.9090909090909,113.63829787234043,7.7290909090909,6.8182978723404375,112.09079303675047,105.90920696324953
1107.0,111.31914893617021,121.24064171122994,6.679148936170208,7.880641711229941,103.43850722494027,114.56149277505973
1108.0,122.47191011235955,119.78021978021978,13.471910112359552,10.780219780219781,111.69169033213977,106.30830966786023
1109.0,119.47191011235955,121.61538461538461,13.141910112359554,10.945384615384611,108.52652549697494,108.47347450302506
1110.0,117.82022471910112,119.93406593406593,12.96022471910112,10.794065934065927,107.0261587850352,106.9738412149648
1111.0,113.55428571428571,117.63934426229508,14.194285714285712,9.999344262295082,103.55494145199063,103.44505854800937
1112.0,116.6145251396648,116.18181818181819,12.244525139664802,7.5518181818181915,109.06270695784661,103.93729304215339
1113.0,109.62711864406779,108.58064516129032,12.607118644067796,7.600645161290316,102.02647348277748,95.97352651722252
1114.0,114.53488372093024,108.24175824175825,16.03488372093024,9.741758241758248,104.79312547917199,92.20687452082801
1115.0,117.92592592592592,114.34254143646409,22.405925925925928,10.862541436464085,107.06338448946184,91.93661551053816
1116.0,98.37037037037038,95.38121546961327,18.690370370370374,9.061215469613273,89.30915490075711,76.69084509924289
1117.0,69.69127516778524,73.01657458563535,17.771275167785234,6.936574585635356,62.75470058214988,55.24529941785012
1118.0,86.66666666666667,86.12500000000001,25.56666666666667,17.22500000000001,69.44166666666666,60.558333333333344
1119.0,140.25974025974025,115.0,32.259740259740255,23.0,117.25974025974025,82.74025974025975
1120.0,112.50955414012739,114.58682634730539,24.1895541401274,18.906826347305383,93.60272779282201,90.39727220717799
1121.0,109.38157894736842,96.81212121212121,26.25157894736843,16.942121212121208,92.43945773524722,70.56054226475278
1122.0,109.38157894736842,104.40522875816994,26.25157894736843,24.535228758169936,84.84635018919849,78.15364981080151
1123.0,94.55639097744361,100.17647058823529,31.67639097744361,32.056470588235285,62.49992038920833,68.50007961079169
1124.0,93.32374100719424,107.55882352941177,28.463741007194244,34.41882352941177,58.904917477782476,79.09508252221752
1125.0,88.58992805755396,102.10294117647061,27.01992805755396,32.6729411764706,55.91698688108336,75.08301311891665
1126.0,116.19444444444444,138.73529411764707,32.534444444444446,44.39529411764707,71.79915032679737,106.20084967320263
1127.0,115.38922155688623,142.0261437908497,19.039221556886233,33.37614379084968,82.01307776603655,122.98692223396345
1128.0,149.1572327044025,161.33333333333334,30.577232704402505,37.91333333333334,111.24389937106916,130.75610062893082
1129.0,137.88372093023256,143.51162790697674,19.303720930232558,20.09162790697674,117.79209302325582,124.20790697674418
1130.0,126.92771084337349,117.27272727272727,21.577710843373495,7.622727272727261,119.30498357064623,95.69501642935377
1131.0,140.54651162790697,135.03488372093022,19.67651162790696,18.90488372093023,121.64162790697674,115.35837209302326
1132.0,140.67032967032966,141.367816091954,12.660329670329673,18.377816091954017,122.29251357837565,128.70748642162434
1133.0,130.58241758241758,131.22988505747125,11.752417582417579,17.05988505747125,113.52253252494633,119.47746747505367
1134.0,120.42603550295858,98.08695652173913,18.66603550295858,7.846956521739131,112.57907898121945,79.42092101878055
1135.0,114.55621301775147,86.08695652173913,17.756213017751477,6.886956521739123,107.66925649601235,68.33074350398765
1136.0,116.11976047904191,125.04761904761905,19.15976047904192,20.007619047619045,96.11214143142287,105.88785856857713
1137.0,133.6140350877193,146.46153846153845,19.374035087719292,22.701538461538448,110.91249662618084,127.08750337381916
1138.0,135.06976744186048,135.31182795698925,18.90976744186048,9.471827956989245,125.59793948487123,116.40206051512877
1139.0,121.76470588235294,111.29032258064517,18.264705882352942,7.790322580645167,113.97438330170777,93.02561669829223
1140.0,118.23529411764706,108.06451612903226,17.735294117647058,7.564516129032256,110.6707779886148,90.3292220113852
1141.0,113.45029239766082,114.79289940828403,16.450292397660817,17.79289940828403,95.65739298937679,98.34260701062321
1142.0,115.75757575757575,113.01775147928994,20.25757575757575,17.51775147928994,98.23982427828581,92.76017572171419
1143.0,107.5,103.6144578313253,21.5,17.614457831325296,89.8855421686747,82.1144578313253
1144.0,106.7948717948718,105.0909090909091,23.4948717948718,18.39090909090909,88.4039627039627,81.5960372960373
1145.0,114.03726708074534,112.35668789808918,22.23726708074534,24.156687898089174,89.88057918265616,90.11942081734384
1146.0,112.50314465408805,102.55900621118012,23.06314465408805,19.999006211180117,92.50413844290793,79.49586155709207
1147.0,107.9245283018868,98.38509316770187,22.124528301886798,19.185093167701865,88.73943513418493,76.26056486581507
1148.0,89.55704697986577,90.91823899371069,22.837046979865775,18.638238993710686,70.91880798615509,68.08119201384491
1149.0,96.67567567567569,98.62251655629137,25.135675675675685,24.16251655629138,72.51315911938431,73.48684088061569
1150.0,104.02649006622518,99.94701986754966,25.486490066225173,24.487019867549662,79.53947019867552,74.46052980132448
1151.0,109.13286713286713,99.96,31.102867132867132,24.989999999999995,84.14286713286714,68.85713286713286
1152.0,100.1304347826087,98.5068493150685,31.0404347826087,26.596849315068496,73.5335854675402,67.4664145324598
1153.0,94.20560747663552,96.66666666666666,43.80560747663552,27.066666666666663,67.13894080996886,52.861059190031135
1154.0,126.39252336448598,129.69444444444446,58.77252336448598,36.31444444444446,90.07807892004152,70.92192107995848
1155.0,93.00699300699301,92.36111111111111,26.506993006993014,25.861111111111114,67.1458818958819,65.8541181041181
1156.0,77.29166666666667,70.5,21.641666666666673,21.15,56.14166666666667,48.85833333333333
1157.0,55.294117647058826,57.07692307692308,22.394117647058827,19.97692307692308,35.31719457013575,34.68280542986425
1158.0,63.53703703703704,69.71171171171171,29.227037037037036,31.021711711711717,32.51532532532532,40.48467467467468
1159.0,80.92424242424242,85.52307692307693,27.514242424242425,29.933076923076925,50.9911655011655,58.0088344988345
1160.0,74.31666666666666,74.85483870967742,29.72666666666666,28.444838709677427,45.871827956989236,45.128172043010764
1161.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1162.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1163.0,0.0,0.0,0.0,0.0,0.0,0.0
1164.0,129.72972972972974,0.0,57.72972972972974,-0.0,129.72972972972974,-57.72972972972974
1165.0,87.78625954198473,92.74193548387096,30.286259541984734,35.24193548387096,52.54432405811377,62.45567594188623
1166.0,78.85714285714286,88.83870967741936,31.93714285714286,33.75870967741936,45.0984331797235,56.9015668202765
1167.0,82.84745762711864,94.22222222222223,33.96745762711864,39.10222222222223,43.74523540489641,60.25476459510359
1168.0,5.576271186440678,6.3418803418803416,2.286271186440678,2.6318803418803416,2.9443908445603366,4.055609155439663
1169.0,5.576271186440678,6.3418803418803416,2.286271186440678,2.6318803418803416,2.9443908445603366,4.055609155439663
1170.0,0.0,0.0,0.0,0.0,0.0,0.0
1171.0,0.0,23.655913978494624,0.0,12.655913978494624,-12.655913978494624,23.655913978494624
1172.0,148.38709677419354,0.0,102.38709677419354,-0.0,148.38709677419354,-102.38709677419354
1173.0,83.46511627906976,265.69565217391306,47.57511627906976,204.58565217391305,-121.12053589484329,218.1205358948433
1174.0,67.92523364485982,185.47826086956522,31.585233644859812,142.81826086956522,-74.8930272247054,153.8930272247054
1175.0,95.39622641509433,159.53398058252426,19.55622641509433,77.37398058252427,18.022245832570064,139.97775416742994
1176.0,99.07692307692308,97.89928057553958,41.11692307692308,29.85928057553957,69.21764250138351,56.7823574986165
1177.0,95.93162393162393,94.79136690647482,39.811623931623934,28.911366906474825,67.0202570251491,54.979742974850886
1178.0,77.87610619469027,91.80327868852459,33.876106194690266,35.803278688524586,42.07282750616568,57.92717249383432
1179.0,77.4074074074074,105.34653465346534,35.60740740740741,52.14653465346534,25.260872753942067,69.73912724605793
1180.0,130.9090909090909,154.45544554455446,58.90909090909091,76.45544554455446,54.45364536453644,95.54635463546356
1181.0,153.16363636363636,153.980198019802,68.92363636363636,76.220198019802,76.94343834383436,85.05656165616564
1182.0,95.11864406779661,95.47826086956522,38.99864406779661,29.598260869565223,65.52038319823139,56.47961680176861
1183.0,89.16666666666667,99.7457627118644,41.01666666666667,40.8957627118644,48.27090395480227,58.72909604519773
1184.0,92.5,103.47457627118644,42.55,42.42457627118644,50.07542372881356,60.92457627118644
1185.0,92.46774193548387,114.75,35.137741935483874,55.08,37.387741935483874,79.61225806451613
1186.0,99.90551181102362,101.84347826086956,36.46551181102362,43.28347826086956,56.62203355015406,65.37796644984594
1187.0,87.19266055045871,106.10526315789474,39.67266055045871,45.62526315789474,41.56739739256397,66.43260260743602
1188.0,94.37037037037037,120.54545454545455,30.670370370370364,54.24545454545455,40.12491582491582,89.87508417508418
1189.0,95.22388059701493,126.875,31.42388059701493,45.675,49.54888059701493,95.45111940298507
1190.0,104.08163265306122,106.99300699300699,27.58163265306122,30.493006993006986,73.58862566005423,79.41137433994577
1191.0,108.88888888888889,112.21374045801527,35.388888888888886,38.713740458015266,70.17514843087362,76.82485156912638
1192.0,104.44444444444444,107.63358778625954,33.94444444444444,37.13358778625954,67.3108566581849,73.6891433418151
1193.0,103.79310344827586,123.72093023255815,43.593103448275855,43.92093023255815,59.87217321571771,80.12782678428229
1194.0,122.4,136.86206896551724,39.78,57.48206896551724,64.91793103448276,97.08206896551724
1195.0,131.7829457364341,129.7709923664122,46.7829457364341,44.7709923664122,87.0119533700219,82.9880466299781
1196.0,126.49645390070921,135.5036496350365,37.316453900709206,42.68364963503652,83.8128042656727,98.1871957343273
1197.0,138.66666666666666,155.62589928057554,38.826666666666654,47.46589928057554,91.20076738609112,116.79923261390888
1198.0,143.00689655172414,161.6115107913669,39.32689655172413,49.2915107913669,93.71538576035724,122.28461423964276
1199.0,133.10344827586206,138.84892086330936,36.603448275862064,42.34892086330936,90.7545274125527,102.2454725874473
1200.0,143.95862068965516,156.3021582733813,39.58862068965516,47.672158273381314,96.28646241627385,116.71353758372615
1201.0,128.78205128205127,151.52173913043478,28.332051282051268,46.971739130434784,81.81031215161649,123.18968784838351
1202.0,75.79617834394904,76.28205128205128,16.296178343949038,16.782051282051285,59.01412706189775,59.98587293810225
1203.0,0.0,0.0,0.0,0.0,0.0,0.0
1204.0,46.27777777777778,25.29032258064516,12.957777777777778,9.61032258064516,36.66745519713262,12.332544802867382
1205.0,122.81012658227849,219.52173913043478,25.79012658227849,118.54173913043478,4.268387451843708,193.7316125481563
1206.0,108.6875,118.84848484848484,21.737499999999997,20.798484848484847,87.88901515151515,97.11098484848485
1207.0,104.0625,123.33333333333333,20.8125,21.58333333333333,82.47916666666667,102.52083333333333
1208.0,104.90445859872611,122.0,22.554458598726114,21.349999999999994,83.55445859872611,99.44554140127389
1209.0,102.61176470588235,109.37349397590361,15.391764705882352,18.593493975903613,84.01827072997874,93.98172927002126
1210.0,108.41142857142857,109.80722891566265,13.551428571428573,18.667228915662648,89.74419965576593,96.25580034423407
1211.0,116.0,117.39759036144578,10.439999999999998,19.95759036144578,96.04240963855422,106.95759036144578
1212.0,123.62637362637362,135.5421686746988,11.12637362637362,23.042168674698786,100.58420495167483,124.41579504832517
1213.0,144.82758620689654,119.27710843373494,18.82758620689654,20.277108433734938,124.5504777731616,100.4495222268384
1214.0,140.22988505747125,146.9879518072289,18.22988505747125,24.98795180722891,115.24193325024234,128.75806674975766
1215.0,140.9090909090909,151.21951219512195,16.909090909090907,27.21951219512195,113.68957871396896,134.31042128603104
1216.0,131.25423728813558,143.0,15.094237288135588,17.159999999999997,114.09423728813559,127.90576271186441
1217.0,136.8421052631579,132.20338983050848,19.84210526315789,15.203389830508485,121.6387154326494,112.3612845673506
1218.0,134.7305389221557,127.8409090909091,22.230538922155688,15.340909090909093,119.3896298312466,105.6103701687534
1219.0,131.62264150943398,135.76047904191617,26.982641509433975,22.40047904191617,109.2221624675178,108.7778375324822
1220.0,100.50314465408806,107.90419161676647,20.603144654088055,17.804191616766474,82.69895303732159,87.30104696267841
1221.0,92.8176100628931,99.65269461077844,19.02761006289309,16.442694610778446,76.37491545211465,80.62508454788535
1222.0,163.47222222222223,135.6338028169014,45.772222222222226,39.33380281690141,124.13841940532082,89.86158059467918
1223.0,114.83435582822086,137.19718309859155,21.24435582822086,39.787183098591555,75.04717272962931,115.95282727037069
1224.0,118.23899371069183,120.51282051282051,24.23899371069183,26.51282051282051,91.72617319787132,96.27382680212868
1225.0,124.2,128.91017964071855,24.840000000000003,21.270179640718553,102.92982035928145,104.07017964071855
1226.0,121.39354838709677,121.33333333333333,27.313548387096773,19.413333333333327,101.98021505376344,94.01978494623656
1227.0,119.12574850299401,121.8,19.655748502994015,18.269999999999996,100.85574850299402,102.14425149700598
1228.0,100.89940828402366,102.0,15.63940828402366,13.260000000000005,87.63940828402366,86.36059171597634
1229.0,100.25287356321839,111.38650306748467,13.032873563218388,20.606503067484667,79.64637049573372,98.35362950426628
1230.0,109.82758620689656,122.02453987730061,14.277586206896558,22.57453987730061,87.25304632959595,107.74695367040405
1231.0,107.30337078651685,117.17791411042944,11.803370786516851,21.67791411042944,85.62545667608741,105.37454332391259
1232.0,99.74444444444444,114.38418079096046,9.974444444444444,13.154180790960453,86.59026365348399,104.40973634651601
1233.0,121.49707602339181,122.16949152542372,17.617076023391817,14.049491525423718,107.4475844979681,104.5524155020319
1234.0,113.10344827586206,121.13636363636364,14.703448275862058,14.536363636363646,98.56708463949842,106.43291536050158
1235.0,114.10285714285715,117.56521739130434,14.262857142857143,9.405217391304348,104.6976397515528,103.3023602484472
1236.0,128.2139037433155,116.70857142857143,8.333903743315517,14.588571428571427,113.62533231474409,108.37466768525591
1237.0,89.5187165775401,81.48571428571428,5.818716577540101,10.185714285714283,79.33300229182582,75.66699770817418
1238.0,101.1046511627907,174.1764705882353,14.1546511627907,26.126470588235293,74.97818057455541,160.02181942544462
1239.0,142.36046511627907,127.72941176470589,19.930465116279066,19.159411764705894,123.20105335157318,107.79894664842682
1240.0,122.41666666666667,113.0,4.896666666666675,4.519999999999996,117.89666666666668,108.10333333333332
1241.0,118.65284974093264,119.27083333333333,4.152849740932638,4.770833333333329,113.88201640759931,115.11798359240069
1242.0,175.6888888888889,114.45833333333333,17.568888888888893,4.578333333333333,171.11055555555555,96.88944444444444
1243.0,119.87027027027027,141.31764705882352,8.990270270270273,21.19764705882352,98.67262321144675,132.32737678855324
1244.0,89.25405405405405,105.2235294117647,6.69405405405405,15.783529411764704,73.47052464228935,98.52947535771065
1245.0,133.49112426035504,131.3978494623656,20.69112426035504,9.197849462365596,124.29327479798944,110.70672520201056
1246.0,132.91978609625667,131.86206896551724,8.639786096256671,17.14206896551724,115.77771713073943,123.22228286926057
1247.0,123.42857142857143,112.08648648648649,11.108571428571437,8.406486486486486,115.02208494208494,100.97791505791506
1248.0,113.33333333333333,114.6067415730337,11.333333333333329,12.606741573033702,100.72659176029963,103.27340823970037
1249.0,110.91803278688525,108.94972067039106,9.428032786885254,11.439720670391054,99.4783121164942,99.5216878835058
1250.0,108.13793103448276,109.40782122905028,14.057931034482763,11.487821229050283,96.65010980543248,95.34989019456752
1251.0,106.44827586206897,107.69832402234637,13.838275862068969,11.308324022346369,95.1399518397226,93.8600481602774
1252.0,101.68817204301075,111.85227272727273,7.118172043010759,13.422272727272727,88.26589931573803,104.73410068426197
1253.0,109.12903225806451,110.80681818181819,7.639032258064518,13.296818181818182,95.83221407624633,103.16778592375367
1254.0,105.45652173913044,110.36065573770492,8.436521739130441,9.380655737704913,96.07586600142552,101.92413399857448
1255.0,104.41988950276243,106.17977528089888,9.91988950276243,11.67977528089888,92.74011422186355,96.25988577813645
1256.0,105.52486187845304,107.30337078651685,10.024861878453038,11.803370786516851,93.72149109193619,97.27850890806381
1257.0,103.80434782608695,109.77011494252874,8.304347826086953,14.270114942528735,89.53423288355822,101.46576711644178
1258.0,109.36666666666666,108.70114942528735,10.936666666666653,14.131149425287362,95.2355172413793,97.7644827586207
1259.0,109.36666666666666,108.70114942528735,10.936666666666653,14.131149425287362,95.2355172413793,97.7644827586207
1260.0,119.13253012048193,122.42285714285714,20.252530120481936,15.302857142857135,103.8296729776248,102.1703270223752
1261.0,121.17647058823529,120.46783625730994,18.17647058823529,17.46783625730994,103.70863433092535,102.29136566907465
1262.0,116.94915254237289,126.99386503067484,13.449152542372886,23.49386503067484,93.45528751169805,113.54471248830195
1263.0,115.63636363636364,118.72,7.516363636363636,14.840000000000003,100.79636363636364,111.20363636363636
1264.0,115.63636363636364,118.72,7.516363636363636,14.840000000000003,100.79636363636364,111.20363636363636
1265.0,125.89473684210526,120.0,6.294736842105266,9.599999999999994,116.29473684210527,113.70526315789473
1266.0,125.78238341968913,126.76086956521739,4.40238341968913,10.140869565217386,115.64151385447174,122.35848614552826
1267.0,126.31088082901555,127.29347826086956,4.420880829015545,10.183478260869563,116.12740256814598,122.87259743185402
1268.0,126.31088082901555,127.29347826086956,4.420880829015545,10.183478260869563,116.12740256814598,122.87259743185402
1269.0,129.8659793814433,127.4,3.8959793814433112,6.3700000000000045,123.4959793814433,123.5040206185567
1270.0,125.78010471204189,116.71578947368421,5.6601047120418855,5.8357894736842155,119.94431523835767,111.05568476164233
1271.0,127.53125,114.28421052631579,5.101249999999993,5.714210526315796,121.8170394736842,109.1829605263158
1272.0,115.55555555555556,108.97297297297297,6.355555555555554,8.172972972972971,107.38258258258259,102.61741741741741
1273.0,115.55555555555556,108.97297297297297,6.355555555555554,8.172972972972971,107.38258258258259,102.61741741741741
1274.0,113.35449735449735,106.8972972972973,6.23449735449735,8.017297297297304,105.33720005720005,100.66279994279995
1275.0,116.43478260869566,111.10112359550561,9.314782608695651,12.221123595505617,104.21365901319004,101.78634098680996
1276.0,114.75,113.96629213483146,9.180000000000007,12.536292134831456,102.21370786516854,104.78629213483146
1277.0,124.17391304347827,122.63687150837988,9.93391304347827,12.876871508379878,111.29704153509839,112.70295846490161
1278.0,120.25,117.0989010989011,4.810000000000002,10.538901098901093,109.71109890109891,112.28890109890109
1279.0,122.15873015873017,117.0989010989011,6.7187301587301675,10.538901098901093,111.61982905982907,110.38017094017093
1280.0,114.46666666666667,111.84180790960453,11.446666666666673,12.861807909604522,101.60485875706215,100.39514124293785
1281.0,104.83333333333333,102.42937853107344,10.483333333333334,11.779378531073434,93.0539548022599,91.9460451977401
1282.0,109.03448275862068,105.97674418604652,14.174482758620684,14.836744186046516,94.19773857257417,91.80226142742583
1283.0,109.82758620689656,116.3157894736842,14.277586206896558,16.865789473684202,92.96179673321235,102.03820326678765
1284.0,113.29479768786128,119.29824561403508,15.294797687861276,17.298245614035082,95.9965520738262,104.0034479261738
1285.0,116.77844311377245,120.82142857142857,19.26844311377245,19.331428571428575,97.44701454234388,101.55298545765612
1286.0,105.71069182389937,127.33333333333333,21.67069182389936,20.373333333333335,85.33735849056603,105.66264150943397
1287.0,96.17391304347827,95.36094674556213,18.753913043478263,14.780946745562133,81.39296629791613,76.60703370208387
1288.0,96.17391304347827,95.36094674556213,18.753913043478263,14.780946745562133,81.39296629791613,76.60703370208387
1289.0,112.82051282051282,136.58536585365854,24.820512820512818,24.585365853658544,88.23514696685427,111.76485303314573
1290.0,122.27710843373494,118.91463414634147,20.787108433734943,21.404634146341465,100.87247428739347,98.12752571260653
1291.0,124.46428571428571,122.5,19.91428571428571,22.049999999999997,102.41428571428571,102.58571428571429
1292.0,111.30864197530865,113.06024096385542,21.14864197530865,19.220240963855417,92.08840101145323,91.91159898854677
1293.0,78.76923076923077,81.17073170731707,17.329230769230776,14.610731707317072,64.1584990619137,63.8415009380863
1294.0,133.72093023255815,149.35064935064935,18.720930232558146,34.35064935064935,99.3702808819088,130.6297191180912
1295.0,139.82022471910113,137.42528735632183,15.380224719101136,17.86528735632183,121.9549373627793,122.0450626372207
1296.0,147.01675977653633,141.2513966480447,15.43675977653632,14.831396648044702,132.18536312849164,125.81463687150838
1297.0,160.12290502793297,153.84357541899442,16.81290502793297,16.15357541899442,143.96932960893855,137.03067039106145
1298.0,153.56249999999997,140.31284916201116,6.142499999999984,14.732849162011163,138.82965083798882,134.17034916201118
1299.0,155.14754098360655,140.14973262032086,13.187540983606539,9.10973262032087,146.03780836328568,126.96219163671432
1300.0,161.70491803278688,134.80213903743316,13.74491803278687,8.762139037433158,152.9427789953537,121.0572210046463
1301.0,157.2134831460674,135.60655737704917,17.293483146067416,11.526557377049173,145.68692576901822,118.31307423098175
1302.0,152.2622950819672,129.70491803278688,12.942295081967217,11.024918032786871,141.23737704918034,116.76262295081966
1303.0,149.44262295081967,132.52459016393442,12.70262295081966,11.264590163934415,138.17803278688524,119.82196721311476
1304.0,141.5737704918033,136.02185792349727,12.033770491803295,11.561857923497271,130.011912568306,123.98808743169397
1305.0,130.49162011173183,125.37430167597765,13.701620111731827,13.164301675977654,117.32731843575418,111.67268156424582
1306.0,124.99421965317919,116.06703910614524,16.874219653179182,12.18703910614525,112.80718054703394,99.19281945296606
1307.0,136.77272727272728,142.76543209876544,16.41272727272728,27.125432098765444,109.64729517396184,126.35270482603816
1308.0,163.4742857142857,191.30864197530863,20.43428571428572,36.348641975308624,127.12564373897709,170.8743562610229
1309.0,246.375,219.0,9.85499999999999,17.52000000000001,228.855,209.145
1310.0,239.09278350515464,225.34736842105264,7.172783505154655,11.267368421052623,227.82541508410202,218.17458491589798
1311.0,220.10309278350516,224.73684210526315,6.603092783505161,11.23684210526315,208.866250678242,218.133749321758
1312.0,203.17460317460316,200.0,11.174603174603163,8.0,195.17460317460316,188.82539682539684
1313.0,198.54545454545453,163.73604060913706,23.825454545454534,2.4560406091370623,196.08941393631747,139.91058606368253
1314.0,104.82758620689656,162.62295081967216,13.627586206896552,13.822950819672144,91.00463538722441,148.9953646127756
1315.0,171.2808988764045,283.672131147541,18.84089887640451,24.112131147540993,147.16876772886351,264.8312322711365
1316.0,255.6180904522613,230.48936170212767,1.2780904522612957,13.82936170212767,241.78872875013363,229.21127124986637
1317.0,244.92,226.08,-0.0,-0.0,244.92,226.08
1318.0,241.8,223.2,-0.0,-0.0,241.8,223.2
1319.0,260.6734693877551,227.678391959799,5.2134693877551115,1.1383919597990086,259.53507742795614,222.4649225720439
1320.0,234.43979057591622,217.2828282828283,10.549790575916234,2.1728282828282772,232.26696229308794,206.73303770691206
1321.0,259.67195767195767,229.06315789473683,14.281957671957684,11.453157894736819,248.21879977722085,214.78120022277915
1322.0,246.72340425531914,223.0,14.803404255319151,8.919999999999987,237.80340425531915,208.19659574468085
1323.0,234.4891304347826,218.17894736842106,18.759130434782605,10.908947368421053,223.58018306636154,199.41981693363846
1324.0,234.94845360824743,217.31182795698925,7.048453608247428,15.211827956989254,219.73662565125818,210.26337434874182
1325.0,238.77319587628867,220.8494623655914,7.163195876288654,15.459462365591406,223.31373351069726,213.68626648930274
1326.0,230.95336787564767,230.247311827957,8.083367875647667,16.117311827956996,214.83605604769068,222.16394395230932
1327.0,202.51256281407035,202.51256281407035,1.0125628140703498,1.0125628140703498,201.5,201.5
1328.0,208.0,192.0,1.039999999999992,0.960000000000008,207.04,190.96
1329.0,210.63,204.41414141414143,-0.0,2.0441414141414214,208.58585858585857,204.41414141414143
1330.0,201.43718592964825,194.5151515151515,1.0071859296482444,1.9451515151515082,199.49203441449674,193.50796558550326
1331.0,203.2964824120603,188.6060606060606,1.0164824120602987,1.886060606060596,201.4104218059997,187.5895781940003
1332.0,209.86934673366835,186.1105527638191,1.049346733668358,0.9305527638190938,208.93879396984926,185.06120603015074
1333.0,200.8140703517588,178.08040201005025,1.0040703517587986,0.8904020100502521,199.92366834170855,177.07633165829145
1334.0,206.14070351758795,182.80402010050253,1.0307035175879378,0.9140201005025403,205.2266834170854,181.7733165829146
1335.0,184.26395939086294,182.41206030150755,2.7639593908629365,0.9120603015075517,183.35189908935538,179.64810091064462
1336.0,177.94871794871796,174.3718592964824,4.448717948717956,0.8718592964823983,177.07685865223556,169.92314134776444
1337.0,166.94472361809045,173.75879396984925,0.834723618090436,0.8687939698492642,166.07592964824119,172.92407035175881
1338.0,168.63959390862945,174.63636363636363,2.529593908629437,1.7463636363636397,166.8932302722658,172.1067697277342
1339.0,167.17171717171718,165.5,1.6717171717171766,-0.0,167.17171717171718,163.82828282828282
1340.0,167.67676767676767,166.83417085427135,1.6767676767676676,0.8341708542713491,166.84259682249632,165.15740317750368
1341.0,167.67676767676767,166.83417085427135,1.6767676767676676,0.8341708542713491,166.84259682249632,165.15740317750368
1342.0,167.00507614213197,165.32663316582915,2.505076142131969,0.8266331658291506,166.17844297630282,162.82155702369718
1343.0,173.15736040609136,158.23115577889448,2.5973604060913544,0.7911557788944776,172.36620462719688,155.63379537280312
1344.0,170.2020202020202,170.2020202020202,1.7020202020202078,1.7020202020202078,168.5,168.5
1345.0,167.64467005076142,173.6060606060606,2.514670050761424,1.7360606060605903,165.90860944470083,171.09139055529917
1346.0,185.36040609137055,177.1919191919192,2.780406091370537,1.7719191919192099,183.58848689945134,174.41151310054866
1347.0,214.3718592964824,182.61306532663318,1.071859296482387,0.9130653266331876,213.4587939698492,181.5412060301508
1348.0,208.40201005025125,177.52763819095478,1.0420100502512355,0.8876381909547888,207.51437185929646,176.48562814070354
1349.0,193.356783919598,171.46733668341707,0.966783919598015,0.8573366834170599,192.49944723618094,170.50055276381906
1350.0,185.00502512562815,170.77386934673368,0.9250251256281388,0.8538693467336884,184.15115577889446,169.84884422110554
1351.0,193.8181818181818,178.01005025125627,1.9381818181818176,0.8900502512562696,192.92813156692554,176.07186843307446
1352.0,191.1919191919192,177.38071065989848,1.9119191919191962,2.660710659898484,188.5312085320207,175.4687914679793
1353.0,183.62626262626262,162.83838383838383,1.8362626262626236,1.6283838383838258,181.9978787878788,161.0021212121212
1354.0,179.63636363636363,165.8181818181818,1.7963636363636226,1.6581818181818164,177.9781818181818,164.0218181818182
1355.0,168.6060606060606,155.63636363636365,1.6860606060606074,1.556363636363642,167.04969696969695,153.95030303030305
1356.0,164.04123711340208,149.11675126903555,4.921237113402071,2.236751269035551,161.80448584436652,144.19551415563348
1357.0,176.7461139896373,159.03030303030303,6.186113989637306,1.5903030303030334,175.15581095933427,152.84418904066573
1358.0,179.01020408163265,158.74489795918367,3.580204081632644,3.1748979591836815,175.83530612244897,155.16469387755103
1359.0,187.95876288659792,164.9795918367347,5.638762886597931,3.2995918367346917,184.65917104986323,159.34082895013677
1360.0,183.62626262626262,164.5,1.8362626262626236,3.289999999999992,180.33626262626262,162.66373737373738
1361.0,190.14141414141415,177.30612244897958,1.9014141414141363,3.546122448979588,186.59529169243456,175.40470830756544
1362.0,196.50251256281408,183.2284263959391,0.9825125628140654,2.7484263959391058,193.75408616687497,182.24591383312503
1363.0,189.70854271356785,176.89340101522842,0.9485427135678606,2.653401015228411,187.05514169833944,175.94485830166056
1364.0,171.70854271356785,167.5,0.8585427135678572,3.3499999999999943,168.35854271356786,166.64145728643214
1365.0,157.4010152284264,152.0,2.361015228426396,3.039999999999992,154.3610152284264,149.6389847715736
1366.0,165.48979591836735,159.0,3.3097959183673424,3.180000000000007,162.30979591836734,155.69020408163266
1367.0,165.16751269035532,161.1443298969072,2.4775126903553257,4.834329896907207,160.33318279344812,158.66681720655188
1368.0,172.91919191919192,156.50515463917526,1.7291919191919192,4.695154639175257,168.22403728001666,154.77596271998334
1369.0,174.54545454545453,151.7525773195876,1.7454545454545212,4.552577319587613,169.99287722586692,150.00712277413308
